waste_collection,"Container stradal","Punct magazin","Punct recuperare garanție (SGR)","Centru de aport voluntari","Centru de colectare"
repairs,Croitorie,"Reparații încălțăminte",Ceasornicărie,"Reparații bijuterii & bijutieri","Reparații electronice","Reparații electrocasnice","Reparații IT","Reparații telefoane","Reparații mobilă","Reparații biciclete","Reparații altele"
reuse,"Magazin haine second-hand","Magazin electronice second-hand","Magazin vintage & antichități",Anticariat,Consignație,"Magazine cu ambalaje returnabile","Închiriere transport verde","Închiriere echipament sportiv","Închiriere obiecte pentru evenimente","Închiriere echipamente IT&C","Alte servicii de închiriere",Upcycling,Troc,"Alte servicii de reutilizare"
reduce,"Magazin zero waste","Locație cu apă gratuită","Magazine cu vânzare vrac","Magazine care acceptă ambalaje proprii","Alte servicii de reducere"
donations,"Centre de donații"
other,Altele
